0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1294,RSI,Rush Street Interactive| Inc.,3.33,N/A,4.5,1170028930,1.17002893, N/A ,2.67,2,1,4.33,2.33,C,D,A+,C+,B-
1295,SAN,Banco Santander| S.A.,3.33,4,4.5,60194501000,60.194501,0.0334,2.67,4,4.33,4,-1,A,A+,A,N/A,B-
1296,WULF,TeraWulf Inc.,3.33,4,5,382559936,0.382559936, N/A ,3.67,1,0,4.33,0,D,F,A+,F,A-
1297,KLAC,KLA Corporation,3.33,4,3.78,65611964000,65.611964,0.0114,0.67,1.33,4.33,3.33,3,D+,A+,B+,B,D-
1298,X,United States Steel Corporation,3.33,3.6,3,6840529400,6.8405294,0.0065,3.33,0.67,3.67,4.33,3,D-,A-,A+,B,B+
1299,STRM,Streamline Health Solutions| Inc.,3.33,N/A,5,49897388,0.049897388, N/A ,4.33,3,4.33,1,2,B,A+,D,C,A+
1300,CBOE,Cboe Global Markets| Inc.,3.33,4,3.68,15750501400,15.7505014,0.0137,0,2,3.33,4,3.33,C,B+,A,B+,F
1301,MAPS,WM Technology| Inc.,3.33,3,3.8,263859888,0.263859888, N/A ,3,1,1,4.33,2.67,D,D,A+,B-,B
1302,MNDY,monday.com Ltd.,3.33,4.25,4.41,7920889300,7.9208893, N/A ,1.33,3.33,3,3,4,B+,B,B,A,D+
1303,TRTN,Triton International Limited,3.33,3,3,4566772700,4.5667727,0.0338,3.33,1,4.33,3.33,3,D,A+,B+,B,B+
1304,XPRO,Expro Group Holdings N.V.,3.33,4,3.5,2700241410,2.70024141, N/A ,0.67,4.33,1.33,4,3,A+,D+,A,B,D-
1305,ADVM,Adverum Biotechnologies| Inc.,3.33,5,4.6,157549088,0.157549088, N/A ,1.67,0.67,2.33,4.33,2,D-,C+,A+,C,C-
1306,GAU,Galiano Gold Inc.,3.33,3,3.75,141358816,0.141358816, N/A ,3.67,0.67,3.67,4,3.67,D-,A-,A,A-,A-
1307,CL,Colgate-Palmolive Company,3.33,3.6,3.71,60489019000,60.489019,0.026,0.67,2.33,4.33,2.33,3,C+,A+,C+,B,D-
1308,ET,Energy Transfer LP,3.33,4,4.68,42741223000,42.741223,0.0874,3,1,3.67,2,1.67,D,A-,C,C-,B
1309,GGAL,Grupo Financiero Galicia S.A.,3.33,4,2.5,5036752400,5.0367524,0.0633,3.33,0,3.33,4.33,2.33,F,B+,A+,C+,B+
1310,ITOCY,ITOCHU Corporation,3.33,4,4,56726245000,56.726245,0.026,2.33,3.67,4.33,3.33,-1,A-,A+,B+,N/A,C+
1311,ADV,Advantage Solutions Inc.,3.33,N/A,3,950929860,0.95092986, N/A ,2.67,0,1,4.33,3.33,F,D,A+,B+,B-
1312,BBY,Best Buy Co.| Inc.,3.32,3.2,3.23,15754825700,15.7548257,0.0497,3.33,0.67,3.67,2,3.33,D-,A-,C,B+,B+
1313,NVO,Novo Nordisk A/S,3.32,3.28,4.2,4.26E+11,426.189,0.0108,0,4,4.33,4,1.33,A,A+,A,D+,F
1314,FTV,Fortive Corporation,3.32,4,4.2,26750332900,26.7503329,0.0037,0,1,3.67,3.33,3.33,D,A-,B+,B+,F
1315,DASH,DoorDash| Inc.,3.32,4,3.76,31829590000,31.82959, N/A ,1,3.67,2,4,2.67,A-,C,A,B-,D
1316,OMVKY,OMV Aktiengesellschaft,3.32,4,2,15770630100,15.7706301,0.0625,4,0.67,3.33,1.67,3,D-,B+,C-,B,A
1317,CVLT,Commvault Systems| Inc.,3.32,4,3.75,3018580220,3.01858022, N/A ,0.67,0.67,3.33,3.33,4,D-,B+,B+,A,D-
1318,WHD,Cactus| Inc.,3.32,3.66,3.8,4078408450,4.07840845,0.0088,0,3.33,2,3,4,B+,C,B,A,F
1319,ECL,Ecolab Inc.,3.32,3,3.6,50724635000,50.724635,0.0118,0,3,3.67,3.33,4,B,A-,B+,A,F
1320,ACN,Accenture plc,3.32,3.12,3.92,1.97E+11,197.142,0.0143,0.67,1.67,4.33,3,2.67,C-,A+,B,B-,D-
1321,NAT,Nordic American Tankers Limited,3.32,2.5,4.33,789250560,0.78925056,0.127,4,4.33,4,1.33,2.33,A+,A,D+,C+,A
1322,ALRM,Alarm.com Holdings| Inc.,3.32,3,4.11,3017325310,3.01732531, N/A ,0.67,0.67,3.33,3.33,3.67,D-,B+,B+,A-,D-
1323,WTS,Watts Water Technologies| Inc.,3.32,3,3,5943828000,5.943828,0.0074,0,1.67,3.67,3.33,3.33,C-,A-,B+,B+,F
1324,UUUU,Energy Fuels Inc.,3.32,3.5,4.77,1273250430,1.27325043, N/A ,0,4,0,3.67,3.67,A,F,A-,A-,F
1325,COST,Costco Wholesale Corporation,3.32,2.87,4.18,2.50E+11,250.277,0.0069,0,2.67,4.33,3.67,2.33,B-,A+,A-,C+,F
1326,EC,Ecopetrol S.A.,3.32,3.5,3.18,25769953300,25.7699533,0.0548,3.67,0,3.67,3.33,1.33,F,A-,B+,D+,A-
1327,KUBTY,Kubota Corporation,3.32,3,3,19004387300,19.0043873,0.0207,1.67,1.33,1.33,2.67,4.33,D+,D+,B-,A+,C-
1328,TNC,Tennant Company,3.32,4,4.33,1426092670,1.42609267,0.0138,1.67,1.33,2.67,3,4.33,D+,B-,B,A+,C-
1329,GTLB,GitLab Inc.,3.32,3.2,4.21,7724170800,7.7241708, N/A ,0.67,4,2.33,3,3.67,A,C+,B,A-,D-
1330,PEN,Penumbra| Inc.,3.32,3.5,4.5,10285266900,10.2852669, N/A ,0,4.33,3.33,3.33,4.33,A+,B+,B+,A+,F
1331,RDNT,RadNet| Inc.,3.32,4,4.6,1947785340,1.94778534, N/A ,0.67,1,3.67,3.67,4.33,D,A-,A-,A+,D-
1332,TROW,T. Rowe Price Group| Inc.,3.32,4,2.38,24683675600,24.6836756,0.0443,1.33,1,3.67,2,4.33,D,A-,C,A+,D+
1333,TKC,Turkcell Iletisim Hizmetleri A.S.,3.32,4,5,4572942300,4.5729423, N/A ,4.33,4,2.33,4.33,0,A,C+,A+,F,A+
1334,OPBK,OP Bancorp,3.32,4,4,141458048,0.141458048,0.0512,3.67,1,2,2,4,D,C,C,A,A-
1335,OCDDY,Ocado Group plc,3.32,3.33,5,7725776900,7.7257769, N/A ,1.33,3.33,0.67,4.33,2.33,B+,D-,A+,C+,D+
1336,WAB,Westinghouse Air Brake Technologies Corporation,3.32,3,3.91,19290546200,19.2905462,0.0061,0,2,2.67,3,4,C,B-,B,A,F
1337,RTMVY,Rightmove plc,3.32,N/A,5,5640010200,5.6400102,0.0148,0,2,4.33,3,3.67,C,A+,B,A-,F
1338,FSS,Federal Signal Corporation,3.32,3,3.83,3638213630,3.63821363,0.0064,0,2.67,2.33,3.33,4,B-,C+,B+,A,F
1339,GEF,Greif| Inc.,3.32,4,3.5,3176257790,3.17625779,0.0301,2.67,1.33,3.33,3,4,D+,B+,B,A,B-
1340,FDX,FedEx Corporation,3.32,2.8,3.96,63903760000,63.90376,0.019,2.33,1.33,4.33,4,1.67,D+,A+,A,C-,C+
1341,BBVA,Banco Bilbao Vizcaya Argentaria| S.A.,3.31,4,3.5,45811843000,45.811843,0.0593,3.67,4,0,4,-1,A,F,A,N/A,A-
1342,AOS,A. O. Smith Corporation,3.31,3,3.21,10048255000,10.048255,0.018,1,1.33,3.33,2.67,4,D+,B+,B-,A,D
1343,NVMI,Nova Ltd.,3.31,3,4.6,3354234620,3.35423462, N/A ,1,0.67,3.67,3.33,3.67,D-,A-,B+,A-,D
1344,IR,Ingersoll Rand Inc.,3.31,4,4.18,26649925600,26.6499256,0.0012,0,2.33,3.33,3.33,3,C+,B+,B+,B,F
1345,EMAN,eMagin Corporation,3.31,N/A,3,163880192,0.163880192, N/A ,1.33,2.33,1,4.33,1,C+,D,A+,D,D+
1346,MCO,Moody's Corporation,3.31,3,3.73,62593888000,62.593888,0.0088,0,3.33,3.67,3.67,3.33,B+,A-,A-,B+,F
1347,ANZGY,ANZ Group Holdings Limited,3.31,4,N/A,49601626000,49.601626,0.0629,3.33,2.67,4.33,3,-1,B-,A+,B,N/A,B+
1348,CNC,Centene Corporation,3.31,4,3.85,36717703000,36.717703, N/A ,4,0.67,4.33,3,3,D-,A+,B,B,A
1349,EXP,Eagle Materials Inc.,3.31,3.5,3.91,6163393000,6.163393,0.0057,0.67,2.67,3.67,4,3.67,B-,A-,A,A-,D-
1350,MSI,Motorola Solutions| Inc.,3.31,4,3.9,47301632000,47.301632,0.0124,0,1,4,3,4.33,D,A,B,A+,F
1351,BV,BrightView Holdings| Inc.,3.31,3,3,795037120,0.79503712, N/A ,3.67,1,1.67,4,3,D,C-,A,B,A-
1352,ADM,Archer-Daniels-Midland Company,3.31,3.5,3.81,42539663000,42.539663,0.0221,2.67,0,4,2.67,3,F,A,B-,B,B-
1353,COP,ConocoPhillips,3.31,3.66,4.24,1.48E+11,147.974,0.0165,1,0.67,4.33,2.67,1.67,D-,A+,B-,C-,D
1354,MMP,Magellan Midstream Partners| L.P.,3.31,3,2.83,13788983300,13.7889833,0.0614,1.67,0.67,3,3.33,3.67,D-,B,B+,A-,C-
1355,ALC,Alcon Inc.,3.31,3.5,4.28,40714375000,40.714375,0.0029,0,3.33,4,3.67,3.33,B+,A,A-,B+,F
1356,JHG,Janus Henderson Group plc,3.31,3,2.5,4554394600,4.5543946,0.0567,2.67,0.67,3.33,3,3.67,D-,B+,B,A-,B-
1357,MRUS,Merus N.V.,3.31,3,4.7,1439479420,1.43947942, N/A ,1.67,3,0.67,4,4,B,D-,A,A,C-
1358,NE,Noble Corporation Plc,3.31,3.5,4.77,7476507600,7.4765076,0.0057,0,4,1.67,4,2.67,A,C-,A,B-,F
1359,NECB,Northeast Community Bancorp| Inc.,3.31,4,3,209178400,0.2091784,0.0157,1.33,0.67,2.33,3.33,4,D-,C+,B+,A,D+
1360,USNA,USANA Health Sciences| Inc.,3.31,3,3,1147873920,1.14787392, N/A ,3,1.33,3,3,3.67,D+,B,B,A-,B
1361,FFIV,F5| Inc.,3.31,3,3.31,9531727900,9.5317279, N/A ,2,1.33,3.67,3,3.33,D+,A-,B,B+,C
1362,NWG,NatWest Group plc,3.31,3,3,26061504500,26.0615045,0.0807,4.33,4,0,1.33,4.33,A,F,D+,A+,A+
1363,KMX,CarMax| Inc.,3.31,2.25,3.55,13169369100,13.1693691, N/A ,0.67,1.33,2.33,3.33,3,D+,C+,B+,B,D-
1364,UROY,Uranium Royalty Corp.,3.31,2,4.66,289398816,0.289398816, N/A ,1,2.33,4,3.33,-1,C+,A,B+,N/A,D
1365,PVBC,Provident Bancorp| Inc.,3.31,N/A,3,174981456,0.174981456, N/A ,1,2.33,0.67,4,4,C+,D-,A,A,D
1366,PAG,Penske Automotive Group| Inc.,3.31,3.5,3.22,11028198400,11.0281984,0.0156,1,0.67,3,4,3,D-,B,A,B,D
1367,AUOTY,AUO Corporation,3.31,N/A,3,4085819390,4.08581939,0.1556,4.33,0,1.33,1.67,4.33,F,D+,C-,A+,A+
1368,SMFKY,Smurfit Kappa Group Plc,3.31,4,5,9203834900,9.2038349,0.0418,3.67,0.67,3.67,2.33,4.33,D-,A-,C+,A+,A-
1369,TX,Ternium S.A.,3.31,4,3.75,7958313500,7.9583135,0.0666,4.33,0,4,3.67,3.33,F,A,A-,B+,A+
1370,SHAK,Shake Shack Inc.,3.3,3,3.61,2625769220,2.62576922, N/A ,0.67,3.33,1.33,3,3.33,B+,D+,B,B+,D-
1371,LOMA,Loma Negra Compa¤¡a Industrial Argentina Sociedad An¢nima,3.3,N/A,2.75,695511940,0.69551194,0.1637,4.33,4,2,2,-1,A,C,C,N/A,A+
1372,TRU,TransUnion,3.3,3.66,4.3,15322891300,15.3228913,0.0053,0,3,3.33,3.67,3,B,B+,A-,B,F
1373,CASH,Pathward Financial| Inc.,3.3,4,3.33,1310491390,1.31049139,0.004,0,2.33,2.67,4,3.67,C+,B-,A,A-,F
1374,VRSN,VeriSign| Inc.,3.3,3,3.5,20669038600,20.6690386, N/A ,1,1.33,4.33,2.33,3.67,D+,A+,C+,A-,D
1375,QUBT,Quantum Computing Inc.,3.3,N/A,5,95099352,0.095099352, N/A ,3,4.33,1.33,1.33,3.67,A+,D+,D+,A-,B
1376,SMLR,Semler Scientific| Inc.,3.3,4.5,5,193686656,0.193686656, N/A ,3.67,1,4.33,3.33,3.67,D,A+,B+,A-,A-
1377,TEVA,Teva Pharmaceutical Industries Limited,3.3,3.5,3.38,11867684900,11.8676849, N/A ,3.67,0.67,4,4,2,D-,A,A,C,A-
1378,CQP,Cheniere Energy Partners| L.P.,3.3,3,2.3,25687797800,25.6877978,0.0584,2.33,1,3.67,2,3.67,D,A-,C,A-,C+
1379,SLNO,Soleno Therapeutics| Inc.,3.3,N/A,4.66,42366832,0.042366832, N/A ,2.33,1,1,4.33,1.67,D,D,A+,C-,C+
1380,MYO,Myomo| Inc.,3.3,5,4.5,33937760,0.03393776, N/A ,2.67,2.33,2,4.33,0,C+,C,A+,F,B-
1381,RNR,RenaissanceRe Holdings Ltd.,3.3,4,4,10252685300,10.2526853,0.0075,2,4.33,0.67,3.33,3,A+,D-,B+,B,C
1382,ARLP,Alliance Resource Partners| L.P.,3.3,3.66,5,2616241410,2.61624141,0.1252,4.33,3.33,3,1.33,2.33,B+,B,D+,C+,A+
1383,ELV,Elevance Health| Inc.,3.3,3.75,4.52,1.04E+11,104.137,0.0129,0.67,2,4.33,3,3,C,A+,B,B,D-
1384,ADP,Automatic Data Processing| Inc.,3.3,3,2.9,1.02E+11,102.292,0.0204,0.67,2.33,4.33,3,3,C+,A+,B,B,D-
1385,JNJ,Johnson & Johnson,3.3,3.33,3.56,3.89E+11,388.767,0.0287,0.67,0,4.33,3,0,F,A+,B,F,D-
1386,MTSI,MACOM Technology Solutions Holdings| Inc.,3.3,3,3.92,5679811600,5.6798116, N/A ,0.67,1.33,3.67,3.67,3,D+,A-,A-,B,D-
1387,GALT,Galectin Therapeutics Inc.,3.3,4,4,116185392,0.116185392, N/A ,-1,0.67,0,4,4.33,D-,F,A,A+,N/A
1388,MBIN,Merchants Bancorp,3.3,N/A,4.5,1225777410,1.22577741,0.0111,0.67,2.67,2,3.33,4,B-,C,B+,A,D-
1389,CIOXY,Cielo S.A.,3.3,3,3,2007645700,2.0076457,0.0724,4,3.67,0.67,1,3.67,A-,D-,D,A-,A
1390,CHKP,Check Point Software Technologies Ltd.,3.3,3.33,3.4,15892430800,15.8924308, N/A ,2,0.67,4.33,3,3,D-,A+,B,B,C
1391,ICLR,ICON Public Limited Company,3.3,3,4.5,21505501200,21.5055012, N/A ,0.67,3.33,3.67,4,3,B+,A-,A,B,D-
1392,TILE,Interface| Inc.,3.3,N/A,4,575259070,0.57525907,0.0041,1.67,0.67,2,3,4.33,D-,C,B,A+,C-
1393,CVHSY,Cablevisi¢n Holding S.A.,3.3,N/A,5,951579260,0.95157926,0.14,4.33,2.67,3,2.33,-1,B-,B,C+,N/A,A+
1394,CCHWF,Columbia Care Inc.,3.3,N/A,4.5,557567550,0.55756755, N/A ,0.67,0.67,3,4.33,2,D-,B,A+,C,D-
1395,PCOR,Procore Technologies| Inc.,3.3,3.5,4.41,9112589300,9.1125893, N/A ,1,2.67,2,2.67,3.67,B-,C,B-,A-,D
1396,EOG,EOG Resources| Inc.,3.3,4,4.28,76963242000,76.963242,0.0244,1.67,0.67,4.33,2.67,2.33,D-,A+,B-,C+,C-
1397,FNF,Fidelity National Financial| Inc.,3.3,2.66,4.75,11654505500,11.6545055,0.042,2.33,1.33,4,4,3.33,D+,A,A,B+,C+
1398,KAI,Kadant Inc.,3.3,3,3.75,2585598720,2.58559872,0.005,0.67,1.33,2.67,3,3.33,D+,B-,B,B+,D-
1399,CCEL,Cryo-Cell International| Inc.,3.29,N/A,4,42519564,0.042519564, N/A ,3,0.67,3.33,3.67,4,D-,B+,A-,A,B
1400,ZDGE,Zedge| Inc.,3.29,N/A,4,31186356,0.031186356, N/A ,3.67,0.67,1,2.67,4.33,D-,D,B-,A+,A-
1401,ASML,ASML Holding N.V.,3.29,3.82,4.15,2.36E+11,236.333,0.0105,0,3.33,4.33,2.33,3,B+,A+,C+,B,F
1402,MMM,3M Company,3.29,2.88,2.95,55784354000,55.784354,0.0593,3.67,0.67,4.33,1.67,3,D-,A+,C-,B,A-
1403,SBFG,SB Financial Group| Inc.,3.29,N/A,5,101329856,0.101329856,0.0346,2.33,1.33,1,2.67,4,D+,D,B-,A,C+
1404,LYFT,Lyft| Inc.,3.29,3.2,3.38,4379938300,4.3799383, N/A ,2.33,3.67,0.67,2.33,3,A-,D-,C+,B,C+
1405,BKE,The Buckle| Inc.,3.29,3.5,3,1659667840,1.65966784,0.0418,3.67,0.67,4,2,3.67,D-,A,C,A-,A-
1406,JJSF,J&J Snack Foods Corp.,3.29,3,4,3354110210,3.35411021,0.0165,0,3.33,2,4,3.67,B+,C,A,A-,F
1407,HHRS,Hammerhead Energy Inc.,3.29,N/A,4.28,1049978110,1.04997811, N/A ,3,2.67,0.67,4,3,B-,D-,A,B,B
1408,FRCOY,Fast Retailing Co.| Ltd.,3.29,3,3,72921031000,72.921031,0.0039,0,2,4,3,3.67,C,A,B,A-,F
1409,OPK,OPKO Health| Inc.,3.29,3,4.33,1275543300,1.2755433, N/A ,1,0,3.33,3.67,4,F,B+,A-,A,D
1410,WMG,Warner Music Group Corp.,3.29,3.5,3.65,16842027000,16.842027,0.0201,0,2,3.33,3.67,3.33,C,B+,A-,B+,F
1411,HWM,Howmet Aerospace Inc.,3.29,3.5,4.44,19241953300,19.2419533,0.0034,0,3.67,3,3.33,3,A-,B,B+,B,F
1412,ITGR,Integer Holdings Corporation,3.29,3,3.83,2708613120,2.70861312, N/A ,0.67,1.33,3.67,3.33,3.33,D+,A-,B+,B+,D-
1413,SEIC,SEI Investments Company,3.29,3,3.14,8080459300,8.0804593,0.0141,0,2.67,3.33,3,3.67,B-,B+,B,A-,F
1414,TYL,Tyler Technologies| Inc.,3.29,3.66,4.15,15795393500,15.7953935, N/A ,0,1.67,3.33,3,3.33,C-,B+,B,B+,F
1415,UNH,UnitedHealth Group Incorporated,3.29,3.8,4.44,4.51E+11,450.833,0.0145,0.67,2,4.33,3,1.33,C,A+,B,D+,D-
1416,RSG,Republic Services| Inc.,3.29,4,3.7,47493181000,47.493181,0.0132,0.67,1.33,4,2.67,3,D+,A,B-,B,D-
1417,SPOK,Spok Holdings| Inc.,3.29,3.5,5,293927424,0.293927424,0.0851,3.33,2.33,3,4.33,0.67,C+,B,A+,D-,B+
1418,EVLV,Evolv Technologies Holdings| Inc.,3.29,3.5,4.33,866220030,0.86622003, N/A ,2.67,2.67,0.67,4.33,0,B-,D-,A+,F,B-
1419,DSDVY,DSV A/S,3.29,4,5,39708291000,39.708291,0.005,0.67,0,4,2.67,3.33,F,A,B-,B+,D-
1420,DT,Dynatrace| Inc.,3.29,4,4.1,13614524400,13.6145244, N/A ,0,3,3.67,3,3.33,B,A-,B,B+,F
1421,OLED,Universal Display Corporation,3.29,3,4.18,7608568800,7.6085688,0.0086,0,2.33,3,3.67,3,C+,B,A-,B,F
1422,KNTK,Kinetik Holdings Inc.,3.29,3,3.55,5156379100,5.1563791,0.1086,3,2,2,1.33,3.67,C,C,D+,A-,B
1423,MU,Micron Technology| Inc.,3.29,3.26,4.02,78631698000,78.631698,0.0066,0,0,3,3.67,2.33,F,B,A-,C+,F
1424,QCRH,QCR Holdings| Inc.,3.29,4,4.4,842796290,0.84279629,0.0048,0.67,1,2,3.33,4,D,C,B+,A,D-
1425,TPH,Tri Pointe Homes| Inc.,3.29,4,4.42,2851040510,2.85104051, N/A ,3.67,0.67,4,4,2.67,D-,A,A,B-,A-
1426,THC,Tenet Healthcare Corporation,3.29,3,4.42,7085122000,7.085122, N/A ,3.33,0,4,3.67,2.67,F,A,A-,B-,B+
1427,AFLYY,Air France-KLM SA,3.29,4,2,3468318980,3.46831898, N/A ,4.33,4,4,1,-1,A,A,D,N/A,A+
1428,ACNB,ACNB Corporation,3.28,N/A,4,281764864,0.281764864,0.0337,2,-1,1.67,2,4.33,N/A,C-,C,A+,C
1429,AZN,AstraZeneca PLC,3.28,3.6,4.4,2.10E+11,209.983,0.0212,0.67,4.33,4.33,3,2.67,A+,A+,B,B-,D-
1430,WK,Workiva Inc.,3.28,3.5,4.45,5903643600,5.9036436, N/A ,1,3.33,0,4,4,B+,F,A,A,D
1431,PPSI,Pioneer Power Solutions| Inc.,3.28,2.5,4,61658796,0.061658796, N/A ,3,3.67,1.33,4.33,0,A-,D+,A+,F,B
1432,BWXT,BWX Technologies| Inc.,3.28,3,4.14,6843504100,6.8435041,0.0122,0,1,2,3.67,3,D,C,A-,B,F
1433,QABSY,Qantas Airways Limited,3.28,N/A,5,6368464400,6.3684644, N/A ,4.33,4,4,1.33,3.33,A,A,D+,B+,A+
1434,OKE,ONEOK| Inc.,3.28,3.9,3.7,30235957200,30.2359572,0.0563,1.67,1.33,3,2,3.67,D+,B,C,A-,C-
1435,NABL,N-able| Inc.,3.28,3,3.8,2442087420,2.44208742, N/A ,0.67,1.67,3,3,4.33,C-,B,B,A+,D-
1436,HAL,Halliburton Company,3.28,3.5,4.51,37837783000,37.837783,0.0142,0.67,3.33,2.67,3.67,2,B+,B-,A-,C,D-
1437,FUJHY,Subaru Corporation,3.28,4,3,15614348300,15.6143483,0.0266,4.33,4,3.33,3.33,1,A,B+,B+,D,A+
1438,DDS,Dillard's| Inc.,3.28,4,2,5229484000,5.229484,0.0025,2.67,0,4,2.33,4,F,A,C+,A,B-
1439,CVS,CVS Health Corporation,3.28,4.22,4.28,91025359000,91.025359,0.0334,3.33,0,4.33,2.33,1.67,F,A+,C+,C-,B+
1440,LIVN,LivaNova PLC,3.28,3,3.8,3060552960,3.06055296, N/A ,0,0,3.67,3.67,3.33,F,A-,A-,B+,F
1441,RGLS,Regulus Therapeutics Inc.,3.28,N/A,4,33123584,0.033123584, N/A ,3.67,1,0.67,3.67,3.67,D,D-,A-,A-,A-
1442,VEV,Vicinity Motor Corp.,3.28,3,5,44904664,0.044904664, N/A ,4,2.33,0,2.67,4.33,C+,F,B-,A+,A
1443,AAON,AAON| Inc.,3.28,3,4,4973281800,4.9732818,0.0066,0,3.67,2.67,3,4.33,A-,B-,B,A+,F
1444,LGRDY,Legrand SA,3.28,N/A,2,24966649900,24.9666499,0.0216,1.33,0.67,4,2.67,3.67,D-,A,B-,A-,D+
1445,CARG,CarGurus| Inc.,3.28,3.5,4,2075881980,2.07588198, N/A ,1.33,1.33,3.67,3,3.67,D+,A-,B,A-,D+
1446,VICR,Vicor Corporation,3.28,2,4,2668224260,2.66822426, N/A ,1,4,1.33,3,3.33,A,D+,B,B+,D
1447,MPLX,MPLX LP,3.28,3.66,3.92,35002540000,35.00254,0.0887,2.67,1,3.67,1.33,3.67,D,A-,D+,A-,B-
1448,HQY,HealthEquity| Inc.,3.28,3.5,4.53,5874048000,5.874048, N/A ,0,4,4,3.33,3.33,A,A,B+,B+,F
1449,VKTX,Viking Therapeutics| Inc.,3.28,4,4.54,1500432380,1.50043238, N/A ,1.33,4.33,2,4.33,1.67,A+,C,A+,C-,D+
1450,CRC,California Resources Corporation,3.28,4,4.66,3944638980,3.94463898,0.0198,2,0,2.67,4,2.67,F,B-,A,B-,C
1451,SPKKY,Spark New Zealand Limited,3.28,N/A,3,5199724000,5.199724,0.0589,3.33,1,4,1.67,4.33,D,A,C-,A+,B+
1452,FINW,FinWise Bancorp,3.28,N/A,4.5,115113944,0.115113944, N/A ,2.67,0.67,2.33,2,4,D-,C+,C,A,B-
1453,ACCYY,Accor SA,3.28,4,5,9535646700,9.5356467,0.0304,1.67,4.33,2.67,3.67,-1,A+,B-,A-,N/A,C-
1454,SPOT,Spotify Technology S.A.,3.28,3.87,4.12,30871728100,30.8717281, N/A ,1,4.33,1.33,4.33,1.67,A+,D+,A+,C-,D
1455,URG,Ur-Energy Inc.,3.28,4,4.6,413233408,0.413233408, N/A ,0.67,4.33,0,4,1.67,A+,F,A,C-,D-
1456,PWR,Quanta Services| Inc.,3.28,4,4.23,28929443800,28.9294438,0.0016,0,2.33,2.67,3.67,3,C+,B-,A-,B,F
1457,MED,Medifast| Inc.,3.27,4,3,874635070,0.87463507,0.081,4.33,1,4,1.33,4.33,D,A,D+,A+,A+
1458,CHX,ChampionX Corporation,3.27,3,4.36,7365923800,7.3659238,0.0086,0,3,2.33,4,3.33,B,C+,A,B+,F
1459,ELVA,Electrovaya Inc.,3.27,4,4.66,105823520,0.10582352, N/A ,0,4.33,0.67,1,3.67,A+,D-,D,A-,F
1460,UCBJY,UCB SA,3.27,N/A,3.5,17030352900,17.0303529,0.0164,0,0.67,4,3.33,4,D-,A,B+,A,F
1461,LRFC,Logan Ridge Finance Corporation,3.27,N/A,5,56813196,0.056813196,0.0311,1.67,2.67,0.67,2.33,3.67,B-,D-,C+,A-,C-
1462,TPL,Texas Pacific Land Corporation,3.27,3.5,3.5,13598227500,13.5982275,0.0072,0,2.33,4,1.67,4,C+,A,C-,A,F
1463,FBIN,Fortune Brands Innovations| Inc.,3.27,3,3.5,8120993300,8.1209933,0.0145,1,0,3.67,2.67,3.33,F,A-,B-,B+,D
1464,PAYX,Paychex| Inc.,3.27,3.66,3.04,42937917000,42.937917,0.029,1,1.33,4.33,2.33,3,D+,A+,C+,B,D
1465,RPM,RPM International Inc.,3.27,3,3.53,12233288700,12.2332887,0.0177,0.67,3,2.67,3.33,4,B,B-,B+,A,D-
1466,CNTG,Centogene N.V.,3.27,N/A,4,29537696,0.029537696, N/A ,3.33,1.33,1,3.67,4.33,D+,D,A-,A+,B+
1467,BSY,Bentley Systems| Incorporated,3.27,3.33,4.07,15460292600,15.4602926,0.0042,0,1.67,4,3.33,3.33,C-,A,B+,B+,F
1468,XPL,Solitario Resources Corp.,3.27,N/A,4,40872484,0.040872484, N/A ,2.33,2.33,0.67,2.67,4.33,C+,D-,B-,A+,C+
1469,KSPN,Kaspien Holdings Inc.,3.27,N/A,5,616247,0.000616247, N/A ,4.33,1.33,0.67,0,4,D+,D-,F,A,A+
1470,TTMI,TTM Technologies| Inc.,3.27,3,3.4,1380448640,1.38044864, N/A ,3.67,1.33,2.67,2,3.33,D+,B-,C,B+,A-
1471,PNW,Pinnacle West Capital Corporation,3.27,2.5,3.14,8908605400,8.9086054,0.044,2.33,1,2,3.33,4,D,C,B+,A,C+
1472,EEMMF,E3 Lithium Limited,3.27,N/A,4.5,205334432,0.205334432, N/A ,2,3.67,0.67,4.33,1.33,A-,D-,A+,D+,C
1473,TEF,Telef¢nica| S.A.,3.27,4.5,4.5,23902967800,23.9029678,0.0776,3.67,0,4.33,3.67,2.67,F,A+,A-,B-,A-
1474,ATSG,Air Transport Services Group| Inc.,3.27,4,4.66,1447198080,1.44719808, N/A ,4,1.33,1.67,1.67,4,D+,C-,C-,A,A
1475,AXP,American Express Company,3.27,3.55,3.44,1.21E+11,120.595,0.0137,0.67,3.33,4.33,2.33,2.67,B+,A+,C+,B-,D-
1476,TITN,Titan Machinery Inc.,3.27,3.66,4.71,645673980,0.64567398, N/A ,4,3.67,1,1,3.67,A-,D,D,A-,A
1477,NARI,Inari Medical| Inc.,3.27,3,4.55,3864976380,3.86497638, N/A ,0,3.33,3.67,3.33,4.33,B+,A-,B+,A+,F
1478,PFC,Premier Financial Corp.,3.27,3,3.5,666010690,0.66601069,0.0684,3.67,1,2,1.33,4,D,C,D+,A,A-
1479,SAIC,Science Applications International Corporation,3.27,4,3.4,5809655300,5.8096553,0.0135,1.33,0.67,3.33,2.67,3.33,D-,B+,B-,B+,D+
